alert_kind,alert_type,ts_alert,ip,session_duration,total_attempts,layer1_class,layer1_label,layer2_score,layer2_anomaly,had_early_alert,alert_subtype,ts_first,attempts_so_far,failures_so_far,reason,event_index
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703293935,195.154.59.62,3.0,2.0,1.0,Single failure,0.0333,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703878368,61.153.56.30,11.0,2.0,1.0,Single failure,0.1355,0.0,0.0,,,,,,
EARLY_ALERT,,1704026669,61.153.56.30,,,,,,,,BRUTE_FORCE,1704026659.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704008290,5.188.10.182,19.0,3.0,2.0,Scan,0.1292,0.0,0.0,,,,,,
EARLY_ALERT,,1704027083,5.188.10.182,,,,,,,,BRUTE_FORCE,1704027050.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703269909,222.174.255.14,13.0,2.0,1.0,Single failure,0.1339,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703998796,103.79.142.55,7.0,5.0,2.0,Scan,0.1143,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703961900,195.154.45.62,64.0,13.0,3.0,Brute-force,0.0088,0.0,1.0,,,,,,
EARLY_ALERT,,1704028779,195.154.45.62,,,,,,,,SCAN,1704028753.0,5.0,5.0,unique_users=4 >= 4,5.0
EARLY_ALERT,,1704028781,195.154.45.62,,,,,,,,BRUTE_FORCE,1704028753.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704000335,103.207.36.21,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
EARLY_ALERT,,1704031254,112.120.195.41,,,,,,,,BRUTE_FORCE,1704031238.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703879350,159.89.46.198,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703871290,51.15.193.10,44.0,13.0,3.0,Brute-force,-0.0102,1.0,1.0,,,,,,
EARLY_ALERT,,1704034483,51.15.193.10,,,,,,,,BRUTE_FORCE,1704034460.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704034889,217.61.96.166,,,,,,,,BRUTE_FORCE,1704034873.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704034891,217.61.96.166,,,,,,,,SCAN,1704034873.0,7.0,7.0,unique_users=4 >= 4,7.0
EARLY_ALERT,,1704038295,94.177.204.40,,,,,,,,BRUTE_FORCE,1704038276.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704038298,94.177.204.40,,,,,,,,SCAN,1704038276.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703923285,60.2.12.12,225.0,80.0,3.0,Brute-force,0.0747,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704010642,212.47.235.87,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703030456,60.173.82.156,12.0,7.0,3.0,Brute-force,0.0406,0.0,1.0,,,,,,
EARLY_ALERT,,1704041488,202.107.207.123,,,,,,,,BRUTE_FORCE,1704041467.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704041490,202.107.207.123,,,,,,,,SCAN,1704041467.0,8.0,8.0,unique_users=4 >= 4,8.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703982478,212.47.254.64,39.0,7.0,3.0,Brute-force,0.1112,0.0,1.0,,,,,,
EARLY_ALERT,,1704042968,188.166.228.127,,,,,,,,BRUTE_FORCE,1704042956.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704042970,188.166.228.127,,,,,,,,SCAN,1704042956.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704017561,5.188.10.180,150.0,26.0,3.0,Brute-force,0.0932,0.0,1.0,,,,,,
EARLY_ALERT,,1704043768,5.188.10.180,,,,,,,,BRUTE_FORCE,1704043732.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704043782,5.188.10.180,,,,,,,,SCAN,1704043732.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704008122,181.214.87.4,89.0,20.0,3.0,Brute-force,0.0817,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704025743,80.211.140.229,113.0,34.0,3.0,Brute-force,-0.0173,1.0,1.0,,,,,,
EARLY_ALERT,,1704045480,80.211.140.229,,,,,,,,BRUTE_FORCE,1704045448.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704045580,80.211.140.229,,,,,,,,SCAN,1704045448.0,27.0,27.0,unique_users=4 >= 4,27.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703006274,103.79.141.133,6.0,4.0,1.0,Single failure,0.1288,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703892274,210.13.64.18,11.0,2.0,1.0,Single failure,0.1355,0.0,0.0,,,,,,
EARLY_ALERT,,1704048030,210.13.64.18,,,,,,,,BRUTE_FORCE,1704048020.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704020989,185.222.209.151,322.0,24.0,3.0,Brute-force,0.0676,0.0,1.0,,,,,,
EARLY_ALERT,,1704048166,185.222.209.151,,,,,,,,BRUTE_FORCE,1704048100.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704049951,117.52.87.214,,,,,,,,BRUTE_FORCE,1704049928.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703165063,123.235.32.19,90.0,10.0,3.0,Brute-force,0.0926,0.0,1.0,,,,,,
EARLY_ALERT,,1704050340,123.235.32.19,,,,,,,,BRUTE_FORCE,1704050328.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704050581,117.52.87.214,,,,,,,,SCAN,1704049928.0,147.0,147.0,unique_users=4 >= 4,147.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703994052,123.150.200.121,12.0,7.0,3.0,Brute-force,0.0406,0.0,1.0,,,,,,
EARLY_ALERT,,1704051380,123.150.200.121,,,,,,,,BRUTE_FORCE,1704051370.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704027083,5.188.10.182,33.0,6.0,3.0,Brute-force,0.1288,0.0,1.0,,,,,,
EARLY_ALERT,,1704054089,162.223.162.34,,,,,,,,BRUTE_FORCE,1704054075.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704054109,162.223.162.34,,,,,,,,SCAN,1704054075.0,17.0,17.0,unique_users=4 >= 4,17.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704019339,112.53.156.90,2.0,2.0,1.0,Single failure,0.0244,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704007095,95.85.6.208,48.0,19.0,3.0,Brute-force,0.1068,0.0,1.0,,,,,,
EARLY_ALERT,,1704054912,95.85.6.208,,,,,,,,BRUTE_FORCE,1704054899.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704054917,95.85.6.208,,,,,,,,SCAN,1704054899.0,8.0,8.0,unique_users=4 >= 4,8.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703191988,185.165.29.140,548.0,217.0,3.0,Brute-force,0.0442,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702560007,103.89.91.230,33.0,17.0,3.0,Brute-force,0.0989,0.0,1.0,,,,,,
EARLY_ALERT,,1704058563,103.89.91.230,,,,,,,,BRUTE_FORCE,1704058552.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704058566,103.89.91.230,,,,,,,,SCAN,1704058552.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704057867,185.165.29.140,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704022077,195.154.37.122,8.0,3.0,2.0,Scan,0.0345,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704060219,185.165.29.140,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704011566,185.165.31.41,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1704064911,119.146.200.74,,,,,,,,BRUTE_FORCE,1704064900.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704062577,185.165.29.140,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1704064978,119.146.200.74,,,,,,,,SCAN,1704064900.0,37.0,37.0,unique_users=4 >= 4,37.0
EARLY_ALERT,,1704065355,61.54.185.233,,,,,,,,BRUTE_FORCE,1704065344.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704030461,103.207.36.21,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704064946,185.165.29.140,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704022262,185.165.29.57,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1704069440,79.59.10.167,,,,,,,,BRUTE_FORCE,1704069429.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704067320,185.165.29.140,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702593121,180.169.107.150,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
EARLY_ALERT,,1704070059,180.169.107.150,,,,,,,,BRUTE_FORCE,1704070049.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704045184,181.214.87.4,11.0,3.0,2.0,Scan,0.1284,0.0,0.0,,,,,,
EARLY_ALERT,,1704070963,181.214.87.4,,,,,,,,BRUTE_FORCE,1704070934.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704069697,185.165.29.140,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702709416,223.18.236.226,11.0,2.0,1.0,Single failure,0.1355,0.0,0.0,,,,,,
EARLY_ALERT,,1704072469,223.18.236.226,,,,,,,,BRUTE_FORCE,1704072458.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704005212,51.15.183.141,54.0,17.0,3.0,Brute-force,0.0094,0.0,1.0,,,,,,
EARLY_ALERT,,1704073469,51.15.183.141,,,,,,,,BRUTE_FORCE,1704073456.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704073473,51.15.183.141,,,,,,,,SCAN,1704073456.0,7.0,7.0,unique_users=4 >= 4,7.0
EARLY_ALERT,,1704073769,58.242.83.25,,,,,,,,BRUTE_FORCE,1704073722.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702622423,103.207.39.98,14.0,8.0,3.0,Brute-force,0.1069,0.0,1.0,,,,,,
EARLY_ALERT,,1704076907,115.46.70.197,,,,,,,,BRUTE_FORCE,1704076898.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703970793,220.191.194.22,13.0,10.0,3.0,Brute-force,0.0378,0.0,1.0,,,,,,
EARLY_ALERT,,1704077252,220.191.194.22,,,,,,,,BRUTE_FORCE,1704077245.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704028736,103.79.142.55,7.0,5.0,2.0,Scan,0.1143,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704043886,5.188.10.180,154.0,26.0,3.0,Brute-force,0.0932,0.0,1.0,,,,,,
EARLY_ALERT,,1704083047,5.188.10.180,,,,,,,,BRUTE_FORCE,1704083017.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704083056,5.188.10.180,,,,,,,,SCAN,1704083017.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703937727,159.89.38.66,57.0,20.0,3.0,Brute-force,0.1087,0.0,1.0,,,,,,
EARLY_ALERT,,1704083715,159.89.38.66,,,,,,,,BRUTE_FORCE,1704083701.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704083718,159.89.38.66,,,,,,,,SCAN,1704083701.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703998584,5.188.10.156,81.0,23.0,3.0,Brute-force,0.0863,0.0,1.0,,,,,,
EARLY_ALERT,,1704086136,5.188.10.156,,,,,,,,BRUTE_FORCE,1704086111.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704086147,5.188.10.156,,,,,,,,SCAN,1704086111.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703177135,114.112.48.155,103.0,27.0,3.0,Brute-force,0.0921,0.0,1.0,,,,,,
EARLY_ALERT,,1704086535,114.112.48.155,,,,,,,,BRUTE_FORCE,1704086512.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703921189,185.165.29.68,4.0,3.0,2.0,Scan,0.1116,0.0,0.0,,,,,,
EARLY_ALERT,,1704090524,165.227.78.89,,,,,,,,BRUTE_FORCE,1704090512.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704090529,165.227.78.89,,,,,,,,SCAN,1704090512.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704054855,112.53.156.90,2.0,2.0,1.0,Single failure,0.0244,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704015426,101.71.29.235,13.0,9.0,3.0,Brute-force,0.042,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704070963,181.214.87.4,29.0,6.0,3.0,Brute-force,0.1255,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704058605,103.89.91.230,53.0,17.0,3.0,Brute-force,0.1156,0.0,1.0,,,,,,
EARLY_ALERT,,1704091867,103.89.91.230,,,,,,,,BRUTE_FORCE,1704091858.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704091869,103.89.91.230,,,,,,,,SCAN,1704091858.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704048254,185.222.209.151,154.0,13.0,3.0,Brute-force,0.1016,0.0,1.0,,,,,,
EARLY_ALERT,,1704092312,185.222.209.151,,,,,,,,BRUTE_FORCE,1704092242.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703984928,60.172.229.172,11.0,7.0,3.0,Brute-force,0.0361,0.0,1.0,,,,,,
EARLY_ALERT,,1704092824,60.172.229.172,,,,,,,,BRUTE_FORCE,1704092813.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704014520,103.207.39.212,8.0,5.0,2.0,Scan,0.115,0.0,0.0,,,,,,
EARLY_ALERT,,1704093857,218.65.30.30,,,,,,,,BRUTE_FORCE,1704093811.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704065739,103.207.36.21,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704050455,123.235.32.19,127.0,37.0,3.0,Brute-force,0.09,0.0,1.0,,,,,,
EARLY_ALERT,,1704097964,123.235.32.19,,,,,,,,BRUTE_FORCE,1704097952.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703106947,119.145.21.178,11.0,2.0,1.0,Single failure,0.1355,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704092448,185.222.209.151,206.0,16.0,3.0,Brute-force,0.0875,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704091651,181.214.87.4,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1704103432,181.214.87.4,,,,,,,,BRUTE_FORCE,1704103407.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704103436,181.214.87.4,,,,,,,,SCAN,1704103407.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704098012,123.235.32.19,60.0,20.0,3.0,Brute-force,0.0931,0.0,1.0,,,,,,
EARLY_ALERT,,1704104953,123.235.32.19,,,,,,,,BRUTE_FORCE,1704104935.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704105148,188.170.109.26,,,,,,,,BRUTE_FORCE,1704105138.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704083203,5.188.10.180,186.0,34.0,3.0,Brute-force,0.0979,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703868857,183.239.228.51,11.0,7.0,3.0,Brute-force,0.0361,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704045601,80.211.140.229,153.0,34.0,3.0,Brute-force,-0.0163,1.0,1.0,,,,,,
EARLY_ALERT,,1704110179,80.211.140.229,,,,,,,,BRUTE_FORCE,1704110155.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704110260,80.211.140.229,,,,,,,,SCAN,1704110155.0,27.0,27.0,unique_users=4 >= 4,27.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704080054,103.79.142.55,6.0,5.0,2.0,Scan,0.1224,0.0,0.0,,,,,,
EARLY_ALERT,,1704114676,183.105.132.231,,,,,,,,BRUTE_FORCE,1704114665.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704052477,5.188.10.182,14.0,3.0,2.0,Scan,0.1288,0.0,0.0,,,,,,
EARLY_ALERT,,1704115125,5.188.10.182,,,,,,,,BRUTE_FORCE,1704115103.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704115131,5.188.10.182,,,,,,,,SCAN,1704115103.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704110276,80.211.140.229,121.0,34.0,3.0,Brute-force,-0.0164,1.0,1.0,,,,,,
EARLY_ALERT,,1704115164,80.211.140.229,,,,,,,,BRUTE_FORCE,1704115143.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704115245,80.211.140.229,,,,,,,,SCAN,1704115143.0,27.0,27.0,unique_users=4 >= 4,27.0
EARLY_ALERT,,1704115988,182.100.67.120,,,,,,,,BRUTE_FORCE,1704115943.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704062910,185.165.31.41,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704061936,195.154.37.122,6.0,3.0,2.0,Scan,0.0426,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704068911,185.165.29.57,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703977743,185.165.29.157,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704102365,185.222.209.151,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704006390,103.99.0.122,123.0,53.0,3.0,Brute-force,0.0789,0.0,1.0,,,,,,
EARLY_ALERT,,1704120577,103.99.0.122,,,,,,,,BRUTE_FORCE,1704120566.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704120582,103.99.0.122,,,,,,,,SCAN,1704120566.0,7.0,7.0,unique_users=4 >= 4,7.0
EARLY_ALERT,,1704121115,219.147.95.246,,,,,,,,BRUTE_FORCE,1704121105.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704047205,103.79.141.133,4.0,4.0,1.0,Single failure,0.105,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704095698,103.207.36.21,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704090837,112.53.156.90,2.0,2.0,1.0,Single failure,0.0244,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704129635,182.100.67.120,13692.0,1650.0,3.0,Brute-force,0.0839,0.0,1.0,,,,,,
EARLY_ALERT,,1704130763,182.100.67.120,,,,,,,,BRUTE_FORCE,1704130720.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704133371,218.65.30.30,39560.0,4699.0,3.0,Brute-force,-0.0362,1.0,1.0,,,,,,
EARLY_ALERT,,1704134223,218.65.30.30,,,,,,,,BRUTE_FORCE,1704134177.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704134920,62.210.169.42,,,,,,,,BRUTE_FORCE,1704134885.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704134928,62.210.169.42,,,,,,,,SCAN,1704134885.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704134285,218.65.30.30,108.0,14.0,3.0,Brute-force,-0.0199,1.0,1.0,,,,,,
EARLY_ALERT,,1704135160,218.65.30.30,,,,,,,,BRUTE_FORCE,1704135114.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704120694,103.99.0.122,128.0,53.0,3.0,Brute-force,0.0818,0.0,1.0,,,,,,
EARLY_ALERT,,1704136151,103.99.0.122,,,,,,,,BRUTE_FORCE,1704136142.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704136154,103.99.0.122,,,,,,,,SCAN,1704136142.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704135797,218.65.30.30,683.0,84.0,3.0,Brute-force,-0.031,1.0,1.0,,,,,,
EARLY_ALERT,,1704136684,218.65.30.30,,,,,,,,BRUTE_FORCE,1704136636.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704115165,5.188.10.182,62.0,18.0,3.0,Brute-force,0.0891,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704137167,218.65.30.30,531.0,64.0,3.0,Brute-force,-0.0276,1.0,1.0,,,,,,
EARLY_ALERT,,1704137883,218.65.30.30,,,,,,,,BRUTE_FORCE,1704137834.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703186418,212.129.46.171,9.0,4.0,1.0,Single failure,0.0268,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703989090,212.47.249.39,40.0,7.0,3.0,Brute-force,0.1109,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704086198,5.188.10.156,87.0,18.0,3.0,Brute-force,0.0879,0.0,1.0,,,,,,
EARLY_ALERT,,1704141309,5.188.10.156,,,,,,,,BRUTE_FORCE,1704141290.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704141317,5.188.10.156,,,,,,,,SCAN,1704141290.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704106447,5.188.10.180,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1704141372,5.188.10.180,,,,,,,,BRUTE_FORCE,1704141323.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704141385,5.188.10.180,,,,,,,,SCAN,1704141323.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704141441,218.65.30.30,3607.0,431.0,3.0,Brute-force,-0.0362,1.0,1.0,,,,,,
EARLY_ALERT,,1704142216,218.65.30.30,,,,,,,,BRUTE_FORCE,1704142169.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704144904,222.186.172.53,,,,,,,,BRUTE_FORCE,1704144878.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704121118,219.147.95.246,13.0,7.0,3.0,Brute-force,-0.0309,1.0,1.0,,,,,,
EARLY_ALERT,,1704146838,14.142.122.26,,,,,,,,BRUTE_FORCE,1704145981.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704105056,123.235.32.19,121.0,33.0,3.0,Brute-force,0.0913,0.0,1.0,,,,,,
EARLY_ALERT,,1704147082,123.235.32.19,,,,,,,,BRUTE_FORCE,1704147066.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704147122,14.142.122.26,,,,,,,,SCAN,1704145981.0,9.0,9.0,unique_users=4 >= 4,9.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704146413,43.227.135.250,285.0,2.0,1.0,Single failure,0.1027,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704146696,125.20.160.106,858.0,5.0,2.0,Scan,0.083,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704147553,43.227.135.250,146.0,4.0,1.0,Single failure,0.1206,0.0,0.0,,,,,,
EARLY_ALERT,,1704148835,119.1.109.20,,,,,,,,BRUTE_FORCE,1704148807.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704148260,14.142.122.26,2279.0,15.0,3.0,Brute-force,-0.0216,1.0,1.0,,,,,,
